measurement_id,run_id,sensor_id,t_seconds,temperature_c,ambient_c
75214,377,S1,39.0,63.823,22.68
75215,377,S1,42.0,62.982,22.68
75216,377,S1,45.0,62.221,22.68
75217,377,S1,48.0,61.638,22.68
75218,377,S1,51.0,60.858,22.68
75219,377,S1,54.0,60.101,22.68
75220,377,S1,57.0,59.545,22.68
75221,377,S1,60.0,58.882,22.68
75222,377,S1,63.0,58.228,22.68
75223,377,S1,66.0,57.671,22.68
75224,377,S1,69.0,56.980,22.68
75225,377,S1,72.0,56.410,22.68
75226,377,S1,75.0,55.770,22.68
75227,377,S1,78.0,55.220,22.68
75228,377,S1,81.0,54.694,22.68
75229,377,S1,84.0,54.054,22.68
75230,377,S1,87.0,53.483,22.68
75231,377,S1,90.0,53.064,22.68
75232,377,S1,93.0,52.525,22.68
75233,377,S1,96.0,51.964,22.68
75234,377,S1,99.0,51.374,22.68
75235,377,S1,102.0,50.912,22.68
75236,377,S1,105.0,50.506,22.68
75237,377,S1,108.0,50.067,22.68
75238,377,S1,111.0,49.445,22.68
75239,377,S1,114.0,48.926,22.68
75240,377,S1,117.0,48.514,22.68
75241,377,S1,120.0,48.088,22.68
75242,377,S1,123.0,47.570,22.68
75243,377,S1,126.0,47.219,22.68
75244,377,S1,129.0,46.732,22.68
75245,377,S1,132.0,46.300,22.68
75246,377,S1,135.0,45.871,22.68
75247,377,S1,138.0,45.571,22.68
75248,377,S1,141.0,45.088,22.68
75249,377,S1,144.0,44.691,22.68
75250,377,S1,147.0,44.304,22.68
75251,377,S1,150.0,43.957,22.68
75252,377,S1,153.0,43.545,22.68
75253,377,S1,156.0,43.113,22.68
75254,377,S1,159.0,42.895,22.68
75255,377,S1,162.0,42.573,22.68
75256,377,S1,165.0,42.062,22.68
75257,377,S1,168.0,41.695,22.68
75258,377,S1,171.0,41.370,22.68
75259,377,S1,174.0,41.036,22.68
75260,377,S1,177.0,40.903,22.68
75261,377,S1,180.0,40.519,22.68
75262,377,S1,183.0,40.178,22.68
75263,377,S1,186.0,39.764,22.68
75264,377,S1,189.0,39.640,22.68
75265,377,S1,192.0,39.167,22.68
75266,377,S1,195.0,38.997,22.68
75267,377,S1,198.0,38.632,22.68
75268,377,S1,201.0,38.442,22.68
75269,377,S1,204.0,38.139,22.68
75270,377,S1,207.0,37.908,22.68
75271,377,S1,210.0,37.640,22.68
75272,377,S1,213.0,37.293,22.68
75273,377,S1,216.0,37.088,22.68
75274,377,S1,219.0,36.832,22.68
75275,377,S1,222.0,36.555,22.68
75276,377,S1,225.0,36.322,22.68
75277,377,S1,228.0,35.987,22.68
75278,377,S1,231.0,35.880,22.68
75279,377,S1,234.0,35.606,22.68
75280,377,S1,237.0,35.469,22.68
75281,377,S1,240.0,35.075,22.68
75282,377,S1,243.0,34.984,22.68
75283,377,S1,246.0,34.690,22.68
75284,377,S1,249.0,34.462,22.68
75285,377,S1,252.0,34.248,22.68
75286,377,S1,255.0,34.104,22.68
75287,377,S1,258.0,33.874,22.68
75288,377,S1,261.0,33.716,22.68
75289,377,S1,264.0,33.496,22.68
75290,377,S1,267.0,33.286,22.68
75291,377,S1,270.0,33.032,22.68
75292,377,S1,273.0,32.974,22.68
75293,377,S1,276.0,32.809,22.68
75294,377,S1,279.0,32.550,22.68
75295,377,S1,282.0,32.379,22.68
75296,377,S1,285.0,32.223,22.68
75297,377,S1,288.0,32.111,22.68
75298,377,S1,291.0,31.953,22.68
75299,377,S1,294.0,31.807,22.68
75300,377,S1,297.0,31.521,22.68
75301,377,S1,300.0,31.388,22.68
75302,377,S1,303.0,31.227,22.68
75303,377,S1,306.0,31.124,22.68
75304,377,S1,309.0,31.015,22.68
75305,377,S1,312.0,30.852,22.68
75306,377,S1,315.0,30.629,22.68
75307,377,S1,318.0,30.550,22.68
75308,377,S1,321.0,30.413,22.68
75309,377,S1,324.0,30.196,22.68
75310,377,S1,327.0,30.137,22.68
75311,377,S1,330.0,29.927,22.68
75312,377,S1,333.0,29.831,22.68
75313,377,S1,336.0,29.641,22.68
75314,377,S1,339.0,29.566,22.68
75315,377,S1,342.0,29.530,22.68
75316,377,S1,345.0,29.377,22.68
75317,377,S1,348.0,29.238,22.68
75318,377,S1,351.0,29.165,22.68
75319,377,S1,354.0,29.034,22.68
75320,377,S1,357.0,28.916,22.68
75321,377,S1,360.0,28.824,22.68
75322,377,S1,363.0,28.673,22.68
75323,377,S1,366.0,28.600,22.68
75324,377,S1,369.0,28.549,22.68
75325,377,S1,372.0,28.355,22.68
75326,377,S1,375.0,28.254,22.68
75327,377,S1,378.0,28.172,22.68
75328,377,S1,381.0,28.079,22.68
75329,377,S1,384.0,28.028,22.68
75330,377,S1,387.0,27.868,22.68
75331,377,S1,390.0,27.819,22.68
75332,377,S1,393.0,27.757,22.68
75333,377,S1,396.0,27.626,22.68
75334,377,S1,399.0,27.517,22.68
75335,377,S1,402.0,27.409,22.68
75336,377,S1,405.0,27.364,22.68
75337,377,S1,408.0,27.399,22.68
75338,377,S1,411.0,27.201,22.68
75339,377,S1,414.0,27.169,22.68
75340,377,S1,417.0,27.074,22.68
75341,377,S1,420.0,26.950,22.68
75342,377,S1,423.0,26.889,22.68
75343,377,S1,426.0,26.798,22.68
75344,377,S1,429.0,26.666,22.68
75345,377,S1,432.0,26.620,22.68
75346,377,S1,435.0,26.593,22.68
75347,377,S1,438.0,26.535,22.68
75348,377,S1,441.0,26.418,22.68
75349,377,S1,444.0,26.351,22.68
75350,377,S1,447.0,26.336,22.68
75351,377,S1,450.0,26.295,22.68
75352,377,S1,453.0,26.168,22.68
75353,377,S1,456.0,26.180,22.68
75354,377,S1,459.0,26.019,22.68
75355,377,S1,462.0,26.078,22.68
75356,377,S1,465.0,26.047,22.68
75357,377,S1,468.0,25.901,22.68
75358,377,S1,471.0,25.856,22.68
75359,377,S1,474.0,25.795,22.68
75360,377,S1,477.0,25.744,22.68
75361,377,S1,480.0,25.694,22.68
75362,377,S1,483.0,25.681,22.68
75363,377,S1,486.0,25.544,22.68
75364,377,S1,489.0,25.610,22.68
75365,377,S1,492.0,25.540,22.68
75366,377,S1,495.0,25.455,22.68
75367,377,S1,498.0,25.385,22.68
75368,377,S1,501.0,25.402,22.68
75369,377,S1,504.0,25.222,22.68
75370,377,S1,507.0,25.278,22.68
75371,377,S1,510.0,25.228,22.68
75372,377,S1,513.0,25.103,22.68
75373,377,S1,516.0,25.081,22.68
75374,377,S1,519.0,25.123,22.68
75375,377,S1,522.0,24.991,22.68
75376,377,S1,525.0,25.039,22.68
75377,377,S1,528.0,24.904,22.68
75378,377,S1,531.0,25.001,22.68
75379,377,S1,534.0,24.900,22.68
75380,377,S1,537.0,24.843,22.68
75381,377,S1,540.0,24.782,22.68
75382,377,S1,543.0,24.714,22.68
75383,377,S1,546.0,24.722,22.68
75384,377,S1,549.0,24.613,22.68
75385,377,S1,552.0,24.586,22.68
75386,377,S1,555.0,24.647,22.68
75387,377,S1,558.0,24.573,22.68
75388,377,S1,561.0,24.506,22.68
75389,377,S1,564.0,24.498,22.68
75390,377,S1,567.0,24.529,22.68
75391,377,S1,570.0,24.446,22.68
75392,377,S1,573.0,24.470,22.68
75393,377,S1,576.0,24.386,22.68
75394,377,S1,579.0,24.367,22.68
75395,377,S1,582.0,24.356,22.68
75396,377,S1,585.0,24.353,22.68
75397,377,S1,588.0,24.334,22.68
75398,377,S1,591.0,24.126,22.68
75399,377,S1,594.0,24.313,22.68
75400,377,S1,597.0,24.167,22.68
75401,378,S2,0.0,77.780,20.98
75402,378,S2,3.0,77.048,20.98
75403,378,S2,6.0,76.191,20.98
75404,378,S2,9.0,75.404,20.98
75405,378,S2,12.0,74.776,20.98
75406,378,S2,15.0,73.976,20.98
75407,378,S2,18.0,73.208,20.98
75408,378,S2,21.0,72.505,20.98
75409,378,S2,24.0,71.801,20.98
75410,378,S2,27.0,71.184,20.98
75411,378,S2,30.0,70.417,20.98
75412,378,S2,33.0,69.752,20.98
75413,378,S2,36.0,69.130,20.98
75414,378,S2,39.0,68.454,20.98
75415,378,S2,42.0,67.828,20.98
75416,378,S2,45.0,67.269,20.98
75417,378,S2,48.0,66.499,20.98
75418,378,S2,51.0,65.932,20.98
75419,378,S2,54.0,65.271,20.98
75420,378,S2,57.0,64.686,20.98
75421,378,S2,60.0,64.052,20.98
75422,378,S2,63.0,63.580,20.98
75423,378,S2,66.0,63.025,20.98
75424,378,S2,69.0,62.284,20.98
75425,378,S2,72.0,61.834,20.98
75426,378,S2,75.0,61.184,20.98
75427,378,S2,78.0,60.761,20.98
75428,378,S2,81.0,60.183,20.98
75429,378,S2,84.0,59.613,20.98
75430,378,S2,87.0,59.181,20.98
75431,378,S2,90.0,58.667,20.98
75432,378,S2,93.0,58.092,20.98
75433,378,S2,96.0,57.708,20.98
75434,378,S2,99.0,57.100,20.98
75435,378,S2,102.0,56.585,20.98
75436,378,S2,105.0,56.255,20.98
75437,378,S2,108.0,55.553,20.98
75438,378,S2,111.0,55.232,20.98
75439,378,S2,114.0,54.690,20.98
75440,378,S2,117.0,54.227,20.98
75441,378,S2,120.0,53.793,20.98
75442,378,S2,123.0,53.344,20.98
75443,378,S2,126.0,52.826,20.98
75444,378,S2,129.0,52.379,20.98
75445,378,S2,132.0,52.013,20.98
75446,378,S2,135.0,51.652,20.98
75447,378,S2,138.0,51.223,20.98
75448,378,S2,141.0,50.751,20.98
75449,378,S2,144.0,50.374,20.98
75450,378,S2,147.0,49.928,20.98
75451,378,S2,150.0,49.649,20.98
75452,378,S2,153.0,49.169,20.98
75453,378,S2,156.0,48.828,20.98
75454,378,S2,159.0,48.492,20.98
75455,378,S2,162.0,48.103,20.98
75456,378,S2,165.0,47.619,20.98
75457,378,S2,168.0,47.367,20.98
75458,378,S2,171.0,46.955,20.98
75459,378,S2,174.0,46.673,20.98
75460,378,S2,177.0,46.280,20.98
75461,378,S2,180.0,45.943,20.98
75462,378,S2,183.0,45.519,20.98
75463,378,S2,186.0,45.262,20.98
75464,378,S2,189.0,44.986,20.98
75465,378,S2,192.0,44.609,20.98
75466,378,S2,195.0,44.253,20.98
75467,378,S2,198.0,43.967,20.98
75468,378,S2,201.0,43.679,20.98
75469,378,S2,204.0,43.286,20.98
75470,378,S2,207.0,43.015,20.98
75471,378,S2,210.0,42.772,20.98
75472,378,S2,213.0,42.436,20.98
75473,378,S2,216.0,42.111,20.98
75474,378,S2,219.0,41.932,20.98
75475,378,S2,222.0,41.622,20.98
75476,378,S2,225.0,41.272,20.98
75477,378,S2,228.0,40.979,20.98
75478,378,S2,231.0,40.778,20.98
75479,378,S2,234.0,40.558,20.98
75480,378,S2,237.0,40.226,20.98
75481,378,S2,240.0,39.984,20.98
75482,378,S2,243.0,39.692,20.98
75483,378,S2,246.0,39.460,20.98
75484,378,S2,249.0,39.249,20.98
75485,378,S2,252.0,38.911,20.98
75486,378,S2,255.0,38.749,20.98
75487,378,S2,258.0,38.498,20.98
75488,378,S2,261.0,38.189,20.98
75489,378,S2,264.0,37.955,20.98
75490,378,S2,267.0,37.782,20.98
75491,378,S2,270.0,37.540,20.98
75492,378,S2,273.0,37.201,20.98
75493,378,S2,276.0,37.133,20.98
75494,378,S2,279.0,36.835,20.98
75495,378,S2,282.0,36.609,20.98
75496,378,S2,285.0,36.430,20.98
75497,378,S2,288.0,36.295,20.98
75498,378,S2,291.0,35.951,20.98
75499,378,S2,294.0,35.836,20.98
75500,378,S2,297.0,35.533,20.98
75501,378,S2,300.0,35.435,20.98
75502,378,S2,303.0,35.244,20.98
75503,378,S2,306.0,35.031,20.98
75504,378,S2,309.0,34.800,20.98
75505,378,S2,312.0,34.635,20.98
75506,378,S2,315.0,34.424,20.98
75507,378,S2,318.0,34.323,20.98
75508,378,S2,321.0,34.041,20.98
75509,378,S2,324.0,33.914,20.98
75510,378,S2,327.0,33.663,20.98
75511,378,S2,330.0,33.435,20.98
75512,378,S2,333.0,33.430,20.98
75513,378,S2,336.0,33.186,20.98
75514,378,S2,339.0,33.019,20.98
75515,378,S2,342.0,32.806,20.98
75516,378,S2,345.0,32.627,20.98
75517,378,S2,348.0,32.612,20.98
75518,378,S2,351.0,32.475,20.98
75519,378,S2,354.0,32.233,20.98
75520,378,S2,357.0,32.085,20.98
75521,378,S2,360.0,31.985,20.98
75522,378,S2,363.0,31.797,20.98
75523,378,S2,366.0,31.622,20.98
75524,378,S2,369.0,31.569,20.98
75525,378,S2,372.0,31.271,20.98
75526,378,S2,375.0,31.236,20.98
75527,378,S2,378.0,31.102,20.98
75528,378,S2,381.0,30.989,20.98
75529,378,S2,384.0,30.791,20.98
75530,378,S2,387.0,30.654,20.98
75531,378,S2,390.0,30.543,20.98
75532,378,S2,393.0,30.380,20.98
75533,378,S2,396.0,30.339,20.98
75534,378,S2,399.0,30.185,20.98
75535,378,S2,402.0,30.018,20.98
75536,378,S2,405.0,29.898,20.98
75537,378,S2,408.0,29.771,20.98
75538,378,S2,411.0,29.661,20.98
75539,378,S2,414.0,29.525,20.98
75540,378,S2,417.0,29.371,20.98
75541,378,S2,420.0,29.310,20.98
75542,378,S2,423.0,29.199,20.98
75543,378,S2,426.0,29.076,20.98
75544,378,S2,429.0,29.105,20.98
75545,378,S2,432.0,28.833,20.98
75546,378,S2,435.0,28.740,20.98
75547,378,S2,438.0,28.704,20.98
75548,378,S2,441.0,28.509,20.98
75549,378,S2,444.0,28.545,20.98
75550,378,S2,447.0,28.367,20.98
75551,378,S2,450.0,28.135,20.98
75552,378,S2,453.0,28.189,20.98
75553,378,S2,456.0,28.070,20.98
75554,378,S2,459.0,27.854,20.98
75555,378,S2,462.0,27.783,20.98
75556,378,S2,465.0,27.704,20.98
75557,378,S2,468.0,27.745,20.98
75558,378,S2,471.0,27.593,20.98
75559,378,S2,474.0,27.416,20.98
75560,378,S2,477.0,27.424,20.98
75561,378,S2,480.0,27.273,20.98
75562,378,S2,483.0,27.200,20.98
75563,378,S2,486.0,27.090,20.98
75564,378,S2,489.0,27.084,20.98
75565,378,S2,492.0,26.961,20.98
75566,378,S2,495.0,26.853,20.98
75567,378,S2,498.0,26.769,20.98
75568,378,S2,501.0,26.721,20.98
75569,378,S2,504.0,26.608,20.98
75570,378,S2,507.0,26.487,20.98
75571,378,S2,510.0,26.461,20.98
75572,378,S2,513.0,26.447,20.98
75573,378,S2,516.0,26.373,20.98
75574,378,S2,519.0,26.219,20.98
75575,378,S2,522.0,26.163,20.98
75576,378,S2,525.0,26.093,20.98
75577,378,S2,528.0,26.056,20.98
75578,378,S2,531.0,26.053,20.98
75579,378,S2,534.0,25.998,20.98
75580,378,S2,537.0,25.826,20.98
75581,378,S2,540.0,25.809,20.98
75582,378,S2,543.0,25.743,20.98
75583,378,S2,546.0,25.599,20.98
75584,378,S2,549.0,25.619,20.98
75585,378,S2,552.0,25.549,20.98
75586,378,S2,555.0,25.473,20.98
75587,378,S2,558.0,25.406,20.98
75588,378,S2,561.0,25.273,20.98
75589,378,S2,564.0,25.314,20.98
75590,378,S2,567.0,25.276,20.98
75591,378,S2,570.0,25.209,20.98
75592,378,S2,573.0,25.120,20.98
75593,378,S2,576.0,25.122,20.98
75594,378,S2,579.0,25.015,20.98
75595,378,S2,582.0,24.962,20.98
75596,378,S2,585.0,24.947,20.98
75597,378,S2,588.0,24.855,20.98
75598,378,S2,591.0,24.923,20.98
75599,378,S2,594.0,24.735,20.98
75600,378,S2,597.0,24.735,20.98
75601,379,S3,0.0,87.340,22.55
75602,379,S3,3.0,86.046,22.55
75603,379,S3,6.0,84.925,22.55
75604,379,S3,9.0,83.886,22.55
75605,379,S3,12.0,82.770,22.55
75606,379,S3,15.0,81.629,22.55
75607,379,S3,18.0,80.595,22.55
75608,379,S3,21.0,79.636,22.55
75609,379,S3,24.0,78.572,22.55
75610,379,S3,27.0,77.546,22.55
75611,379,S3,30.0,76.532,22.55
75612,379,S3,33.0,75.655,22.55
75613,379,S3,36.0,74.601,22.55
75614,379,S3,39.0,73.627,22.55
75615,379,S3,42.0,72.846,22.55
75616,379,S3,45.0,71.912,22.55
75617,379,S3,48.0,71.038,22.55
75618,379,S3,51.0,70.202,22.55
75619,379,S3,54.0,69.335,22.55
75620,379,S3,57.0,68.517,22.55
75621,379,S3,60.0,67.649,22.55
75622,379,S3,63.0,66.876,22.55
75623,379,S3,66.0,66.014,22.55
75624,379,S3,69.0,65.285,22.55
75625,379,S3,72.0,64.515,22.55
75626,379,S3,75.0,63.729,22.55
75627,379,S3,78.0,63.081,22.55
75628,379,S3,81.0,62.362,22.55
75629,379,S3,84.0,61.512,22.55
75630,379,S3,87.0,60.948,22.55
75631,379,S3,90.0,60.258,22.55
75632,379,S3,93.0,59.533,22.55
75633,379,S3,96.0,58.847,22.55
75634,379,S3,99.0,58.278,22.55
75635,379,S3,102.0,57.542,22.55
75636,379,S3,105.0,56.957,22.55
75637,379,S3,108.0,56.311,22.55
75638,379,S3,111.0,55.713,22.55
75639,379,S3,114.0,55.196,22.55
75640,379,S3,117.0,54.512,22.55
75641,379,S3,120.0,54.019,22.55
75642,379,S3,123.0,53.412,22.55
75643,379,S3,126.0,52.855,22.55
75644,379,S3,129.0,52.362,22.55
75645,379,S3,132.0,51.751,22.55
75646,379,S3,135.0,51.215,22.55
75647,379,S3,138.0,50.806,22.55
75648,379,S3,141.0,50.296,22.55
75649,379,S3,144.0,49.852,22.55
75650,379,S3,147.0,49.285,22.55
75651,379,S3,150.0,48.768,22.55
75652,379,S3,153.0,48.341,22.55
75653,379,S3,156.0,47.845,22.55
75654,379,S3,159.0,47.390,22.55
75655,379,S3,162.0,46.960,22.55
75656,379,S3,165.0,46.503,22.55
75657,379,S3,168.0,46.182,22.55
75658,379,S3,171.0,45.695,22.55
75659,379,S3,174.0,45.263,22.55
75660,379,S3,177.0,44.824,22.55
75661,379,S3,180.0,44.457,22.55
75662,379,S3,183.0,44.068,22.55
75663,379,S3,186.0,43.685,22.55
75664,379,S3,189.0,43.205,22.55
75665,379,S3,192.0,42.901,22.55
75666,379,S3,195.0,42.640,22.55
75667,379,S3,198.0,42.267,22.55
75668,379,S3,201.0,41.832,22.55
75669,379,S3,204.0,41.563,22.55
75670,379,S3,207.0,41.056,22.55
75671,379,S3,210.0,40.871,22.55
75672,379,S3,213.0,40.429,22.55
75673,379,S3,216.0,40.268,22.55
75674,379,S3,219.0,39.918,22.55
75675,379,S3,222.0,39.538,22.55
75676,379,S3,225.0,39.223,22.55
75677,379,S3,228.0,38.916,22.55
75678,379,S3,231.0,38.706,22.55
75679,379,S3,234.0,38.451,22.55
75680,379,S3,237.0,38.077,22.55
75681,379,S3,240.0,37.841,22.55
