measurement_id,run_id,sensor_id,t_seconds,temperature_c,ambient_c
15146,76,S4,435.0,22.201,20.75
15147,76,S4,438.0,22.094,20.75
15148,76,S4,441.0,22.048,20.75
15149,76,S4,444.0,22.094,20.75
15150,76,S4,447.0,22.026,20.75
15151,76,S4,450.0,21.932,20.75
15152,76,S4,453.0,22.002,20.75
15153,76,S4,456.0,21.942,20.75
15154,76,S4,459.0,21.907,20.75
15155,76,S4,462.0,21.942,20.75
15156,76,S4,465.0,21.930,20.75
15157,76,S4,468.0,21.887,20.75
15158,76,S4,471.0,21.747,20.75
15159,76,S4,474.0,21.735,20.75
15160,76,S4,477.0,21.640,20.75
15161,76,S4,480.0,21.674,20.75
15162,76,S4,483.0,21.605,20.75
15163,76,S4,486.0,21.606,20.75
15164,76,S4,489.0,21.660,20.75
15165,76,S4,492.0,21.522,20.75
15166,76,S4,495.0,21.637,20.75
15167,76,S4,498.0,21.544,20.75
15168,76,S4,501.0,21.499,20.75
15169,76,S4,504.0,21.445,20.75
15170,76,S4,507.0,21.492,20.75
15171,76,S4,510.0,21.477,20.75
15172,76,S4,513.0,21.324,20.75
15173,76,S4,516.0,21.318,20.75
15174,76,S4,519.0,21.391,20.75
15175,76,S4,522.0,21.283,20.75
15176,76,S4,525.0,21.339,20.75
15177,76,S4,528.0,21.276,20.75
15178,76,S4,531.0,21.373,20.75
15179,76,S4,534.0,21.247,20.75
15180,76,S4,537.0,21.285,20.75
15181,76,S4,540.0,21.256,20.75
15182,76,S4,543.0,21.247,20.75
15183,76,S4,546.0,21.238,20.75
15184,76,S4,549.0,21.288,20.75
15185,76,S4,552.0,21.236,20.75
15186,76,S4,555.0,21.138,20.75
15187,76,S4,558.0,21.214,20.75
15188,76,S4,561.0,21.191,20.75
15189,76,S4,564.0,21.166,20.75
15190,76,S4,567.0,21.110,20.75
15191,76,S4,570.0,21.152,20.75
15192,76,S4,573.0,21.210,20.75
15193,76,S4,576.0,21.046,20.75
15194,76,S4,579.0,21.047,20.75
15195,76,S4,582.0,21.129,20.75
15196,76,S4,585.0,21.082,20.75
15197,76,S4,588.0,21.149,20.75
15198,76,S4,591.0,20.978,20.75
15199,76,S4,594.0,21.100,20.75
15200,76,S4,597.0,21.047,20.75
15201,77,S1,0.0,78.342,20.33
15202,77,S1,3.0,76.898,20.33
15203,77,S1,6.0,75.706,20.33
15204,77,S1,9.0,74.350,20.33
15205,77,S1,12.0,73.033,20.33
15206,77,S1,15.0,71.824,20.33
15207,77,S1,18.0,70.498,20.33
15208,77,S1,21.0,69.377,20.33
15209,77,S1,24.0,68.254,20.33
15210,77,S1,27.0,67.051,20.33
15211,77,S1,30.0,65.988,20.33
15212,77,S1,33.0,64.951,20.33
15213,77,S1,36.0,63.847,20.33
15214,77,S1,39.0,62.923,20.33
15215,77,S1,42.0,61.749,20.33
15216,77,S1,45.0,60.900,20.33
15217,77,S1,48.0,59.960,20.33
15218,77,S1,51.0,59.109,20.33
15219,77,S1,54.0,58.038,20.33
15220,77,S1,57.0,57.240,20.33
15221,77,S1,60.0,56.333,20.33
15222,77,S1,63.0,55.502,20.33
15223,77,S1,66.0,54.599,20.33
15224,77,S1,69.0,53.864,20.33
15225,77,S1,72.0,53.134,20.33
15226,77,S1,75.0,52.337,20.33
15227,77,S1,78.0,51.559,20.33
15228,77,S1,81.0,50.766,20.33
15229,77,S1,84.0,50.079,20.33
15230,77,S1,87.0,49.450,20.33
15231,77,S1,90.0,48.732,20.33
15232,77,S1,93.0,48.067,20.33
15233,77,S1,96.0,47.348,20.33
15234,77,S1,99.0,46.716,20.33
15235,77,S1,102.0,46.183,20.33
15236,77,S1,105.0,45.486,20.33
15237,77,S1,108.0,44.930,20.33
15238,77,S1,111.0,44.411,20.33
15239,77,S1,114.0,43.748,20.33
15240,77,S1,117.0,43.304,20.33
15241,77,S1,120.0,42.675,20.33
15242,77,S1,123.0,42.195,20.33
15243,77,S1,126.0,41.736,20.33
15244,77,S1,129.0,41.186,20.33
15245,77,S1,132.0,40.715,20.33
15246,77,S1,135.0,40.128,20.33
15247,77,S1,138.0,39.753,20.33
15248,77,S1,141.0,39.257,20.33
15249,77,S1,144.0,38.808,20.33
15250,77,S1,147.0,38.396,20.33
15251,77,S1,150.0,37.934,20.33
15252,77,S1,153.0,37.594,20.33
15253,77,S1,156.0,37.135,20.33
15254,77,S1,159.0,36.769,20.33
15255,77,S1,162.0,36.335,20.33
15256,77,S1,165.0,35.919,20.33
15257,77,S1,168.0,35.643,20.33
15258,77,S1,171.0,35.258,20.33
15259,77,S1,174.0,34.917,20.33
15260,77,S1,177.0,34.459,20.33
15261,77,S1,180.0,34.275,20.33
15262,77,S1,183.0,33.915,20.33
15263,77,S1,186.0,33.641,20.33
15264,77,S1,189.0,33.342,20.33
15265,77,S1,192.0,32.890,20.33
15266,77,S1,195.0,32.764,20.33
15267,77,S1,198.0,32.433,20.33
15268,77,S1,201.0,32.043,20.33
15269,77,S1,204.0,31.760,20.33
15270,77,S1,207.0,31.542,20.33
15271,77,S1,210.0,31.322,20.33
15272,77,S1,213.0,31.006,20.33
15273,77,S1,216.0,30.846,20.33
15274,77,S1,219.0,30.617,20.33
15275,77,S1,222.0,30.274,20.33
15276,77,S1,225.0,29.969,20.33
15277,77,S1,228.0,29.817,20.33
15278,77,S1,231.0,29.676,20.33
15279,77,S1,234.0,29.405,20.33
15280,77,S1,237.0,29.178,20.33
15281,77,S1,240.0,29.002,20.33
15282,77,S1,243.0,28.728,20.33
15283,77,S1,246.0,28.511,20.33
15284,77,S1,249.0,28.390,20.33
15285,77,S1,252.0,28.179,20.33
15286,77,S1,255.0,27.962,20.33
15287,77,S1,258.0,27.876,20.33
15288,77,S1,261.0,27.599,20.33
15289,77,S1,264.0,27.446,20.33
15290,77,S1,267.0,27.159,20.33
15291,77,S1,270.0,27.100,20.33
15292,77,S1,273.0,27.019,20.33
15293,77,S1,276.0,26.779,20.33
15294,77,S1,279.0,26.627,20.33
15295,77,S1,282.0,26.502,20.33
15296,77,S1,285.0,26.294,20.33
15297,77,S1,288.0,26.212,20.33
15298,77,S1,291.0,26.008,20.33
15299,77,S1,294.0,26.027,20.33
15300,77,S1,297.0,25.803,20.33
15301,77,S1,300.0,25.692,20.33
15302,77,S1,303.0,25.587,20.33
15303,77,S1,306.0,25.392,20.33
15304,77,S1,309.0,25.283,20.33
15305,77,S1,312.0,25.203,20.33
15306,77,S1,315.0,25.010,20.33
15307,77,S1,318.0,24.982,20.33
15308,77,S1,321.0,24.842,20.33
15309,77,S1,324.0,24.781,20.33
15310,77,S1,327.0,24.559,20.33
15311,77,S1,330.0,24.560,20.33
15312,77,S1,333.0,24.492,20.33
15313,77,S1,336.0,24.309,20.33
15314,77,S1,339.0,24.303,20.33
15315,77,S1,342.0,24.122,20.33
15316,77,S1,345.0,24.076,20.33
15317,77,S1,348.0,23.897,20.33
15318,77,S1,351.0,23.934,20.33
15319,77,S1,354.0,23.776,20.33
15320,77,S1,357.0,23.772,20.33
15321,77,S1,360.0,23.699,20.33
15322,77,S1,363.0,23.571,20.33
15323,77,S1,366.0,23.484,20.33
15324,77,S1,369.0,23.335,20.33
15325,77,S1,372.0,23.430,20.33
15326,77,S1,375.0,23.203,20.33
15327,77,S1,378.0,23.336,20.33
15328,77,S1,381.0,23.287,20.33
15329,77,S1,384.0,23.041,20.33
15330,77,S1,387.0,22.990,20.33
15331,77,S1,390.0,23.016,20.33
15332,77,S1,393.0,22.927,20.33
15333,77,S1,396.0,22.762,20.33
15334,77,S1,399.0,22.811,20.33
15335,77,S1,402.0,22.673,20.33
15336,77,S1,405.0,22.730,20.33
15337,77,S1,408.0,22.592,20.33
15338,77,S1,411.0,22.598,20.33
15339,77,S1,414.0,22.558,20.33
15340,77,S1,417.0,22.381,20.33
15341,77,S1,420.0,22.378,20.33
15342,77,S1,423.0,22.385,20.33
15343,77,S1,426.0,22.297,20.33
15344,77,S1,429.0,22.261,20.33
15345,77,S1,432.0,22.205,20.33
15346,77,S1,435.0,22.200,20.33
15347,77,S1,438.0,22.108,20.33
15348,77,S1,441.0,22.086,20.33
15349,77,S1,444.0,22.019,20.33
15350,77,S1,447.0,21.997,20.33
15351,77,S1,450.0,21.909,20.33
15352,77,S1,453.0,21.899,20.33
15353,77,S1,456.0,21.805,20.33
15354,77,S1,459.0,21.868,20.33
15355,77,S1,462.0,21.970,20.33
15356,77,S1,465.0,21.749,20.33
15357,77,S1,468.0,21.829,20.33
15358,77,S1,471.0,21.714,20.33
15359,77,S1,474.0,21.640,20.33
15360,77,S1,477.0,21.567,20.33
15361,77,S1,480.0,21.660,20.33
15362,77,S1,483.0,21.646,20.33
15363,77,S1,486.0,21.512,20.33
15364,77,S1,489.0,21.618,20.33
15365,77,S1,492.0,21.552,20.33
15366,77,S1,495.0,21.494,20.33
15367,77,S1,498.0,21.501,20.33
15368,77,S1,501.0,21.409,20.33
15369,77,S1,504.0,21.375,20.33
15370,77,S1,507.0,21.361,20.33
15371,77,S1,510.0,21.338,20.33
15372,77,S1,513.0,21.359,20.33
15373,77,S1,516.0,21.276,20.33
15374,77,S1,519.0,21.313,20.33
15375,77,S1,522.0,21.265,20.33
15376,77,S1,525.0,21.297,20.33
15377,77,S1,528.0,21.197,20.33
15378,77,S1,531.0,21.192,20.33
15379,77,S1,534.0,21.124,20.33
15380,77,S1,537.0,21.110,20.33
15381,77,S1,540.0,21.090,20.33
15382,77,S1,543.0,21.133,20.33
15383,77,S1,546.0,21.210,20.33
15384,77,S1,549.0,21.073,20.33
15385,77,S1,552.0,20.955,20.33
15386,77,S1,555.0,21.061,20.33
15387,77,S1,558.0,20.995,20.33
15388,77,S1,561.0,20.944,20.33
15389,77,S1,564.0,21.052,20.33
15390,77,S1,567.0,20.927,20.33
15391,77,S1,570.0,21.004,20.33
15392,77,S1,573.0,20.931,20.33
15393,77,S1,576.0,20.952,20.33
15394,77,S1,579.0,20.940,20.33
15395,77,S1,582.0,20.907,20.33
15396,77,S1,585.0,20.882,20.33
15397,77,S1,588.0,20.862,20.33
15398,77,S1,591.0,20.896,20.33
15399,77,S1,594.0,20.946,20.33
15400,77,S1,597.0,20.737,20.33
15401,78,S2,0.0,76.572,22.08
15402,78,S2,3.0,75.895,22.08
15403,78,S2,6.0,75.204,22.08
15404,78,S2,9.0,74.463,22.08
15405,78,S2,12.0,73.901,22.08
15406,78,S2,15.0,73.136,22.08
15407,78,S2,18.0,72.501,22.08
15408,78,S2,21.0,71.808,22.08
15409,78,S2,24.0,71.265,22.08
15410,78,S2,27.0,70.542,22.08
15411,78,S2,30.0,69.839,22.08
15412,78,S2,33.0,69.216,22.08
15413,78,S2,36.0,68.651,22.08
15414,78,S2,39.0,68.124,22.08
15415,78,S2,42.0,67.429,22.08
15416,78,S2,45.0,66.785,22.08
15417,78,S2,48.0,66.243,22.08
15418,78,S2,51.0,65.677,22.08
15419,78,S2,54.0,65.141,22.08
15420,78,S2,57.0,64.580,22.08
15421,78,S2,60.0,63.986,22.08
15422,78,S2,63.0,63.426,22.08
15423,78,S2,66.0,62.910,22.08
15424,78,S2,69.0,62.327,22.08
15425,78,S2,72.0,61.730,22.08
15426,78,S2,75.0,61.375,22.08
15427,78,S2,78.0,60.817,22.08
15428,78,S2,81.0,60.303,22.08
15429,78,S2,84.0,59.917,22.08
15430,78,S2,87.0,59.236,22.08
15431,78,S2,90.0,58.880,22.08
15432,78,S2,93.0,58.234,22.08
15433,78,S2,96.0,57.824,22.08
15434,78,S2,99.0,57.412,22.08
15435,78,S2,102.0,56.993,22.08
15436,78,S2,105.0,56.409,22.08
15437,78,S2,108.0,56.086,22.08
15438,78,S2,111.0,55.559,22.08
15439,78,S2,114.0,55.109,22.08
15440,78,S2,117.0,54.749,22.08
15441,78,S2,120.0,54.302,22.08
15442,78,S2,123.0,53.898,22.08
15443,78,S2,126.0,53.388,22.08
15444,78,S2,129.0,53.013,22.08
15445,78,S2,132.0,52.619,22.08
15446,78,S2,135.0,52.209,22.08
15447,78,S2,138.0,51.783,22.08
15448,78,S2,141.0,51.497,22.08
15449,78,S2,144.0,51.089,22.08
15450,78,S2,147.0,50.601,22.08
15451,78,S2,150.0,50.333,22.08
15452,78,S2,153.0,49.905,22.08
15453,78,S2,156.0,49.588,22.08
15454,78,S2,159.0,49.212,22.08
15455,78,S2,162.0,48.800,22.08
15456,78,S2,165.0,48.425,22.08
15457,78,S2,168.0,48.173,22.08
15458,78,S2,171.0,47.806,22.08
15459,78,S2,174.0,47.503,22.08
15460,78,S2,177.0,47.086,22.08
15461,78,S2,180.0,46.832,22.08
15462,78,S2,183.0,46.529,22.08
15463,78,S2,186.0,46.144,22.08
15464,78,S2,189.0,45.711,22.08
15465,78,S2,192.0,45.550,22.08
15466,78,S2,195.0,45.157,22.08
15467,78,S2,198.0,45.075,22.08
15468,78,S2,201.0,44.667,22.08
15469,78,S2,204.0,44.336,22.08
15470,78,S2,207.0,44.009,22.08
15471,78,S2,210.0,43.681,22.08
15472,78,S2,213.0,43.477,22.08
15473,78,S2,216.0,43.259,22.08
15474,78,S2,219.0,42.925,22.08
15475,78,S2,222.0,42.625,22.08
15476,78,S2,225.0,42.353,22.08
15477,78,S2,228.0,42.138,22.08
15478,78,S2,231.0,41.797,22.08
15479,78,S2,234.0,41.561,22.08
15480,78,S2,237.0,41.368,22.08
15481,78,S2,240.0,41.061,22.08
15482,78,S2,243.0,40.845,22.08
15483,78,S2,246.0,40.575,22.08
15484,78,S2,249.0,40.374,22.08
15485,78,S2,252.0,40.075,22.08
15486,78,S2,255.0,39.899,22.08
15487,78,S2,258.0,39.638,22.08
15488,78,S2,261.0,39.406,22.08
15489,78,S2,264.0,39.121,22.08
15490,78,S2,267.0,38.859,22.08
15491,78,S2,270.0,38.745,22.08
15492,78,S2,273.0,38.587,22.08
15493,78,S2,276.0,38.256,22.08
15494,78,S2,279.0,38.131,22.08
15495,78,S2,282.0,37.828,22.08
15496,78,S2,285.0,37.631,22.08
15497,78,S2,288.0,37.544,22.08
15498,78,S2,291.0,37.254,22.08
15499,78,S2,294.0,37.019,22.08
15500,78,S2,297.0,36.849,22.08
15501,78,S2,300.0,36.684,22.08
15502,78,S2,303.0,36.407,22.08
15503,78,S2,306.0,36.284,22.08
15504,78,S2,309.0,36.114,22.08
15505,78,S2,312.0,35.934,22.08
15506,78,S2,315.0,35.733,22.08
15507,78,S2,318.0,35.535,22.08
15508,78,S2,321.0,35.495,22.08
15509,78,S2,324.0,35.178,22.08
15510,78,S2,327.0,34.924,22.08
15511,78,S2,330.0,34.971,22.08
15512,78,S2,333.0,34.701,22.08
15513,78,S2,336.0,34.596,22.08
15514,78,S2,339.0,34.329,22.08
15515,78,S2,342.0,34.213,22.08
15516,78,S2,345.0,34.075,22.08
15517,78,S2,348.0,33.958,22.08
15518,78,S2,351.0,33.833,22.08
15519,78,S2,354.0,33.622,22.08
15520,78,S2,357.0,33.469,22.08
15521,78,S2,360.0,33.324,22.08
15522,78,S2,363.0,33.160,22.08
15523,78,S2,366.0,33.012,22.08
15524,78,S2,369.0,32.865,22.08
15525,78,S2,372.0,32.697,22.08
15526,78,S2,375.0,32.593,22.08
15527,78,S2,378.0,32.491,22.08
15528,78,S2,381.0,32.339,22.08
15529,78,S2,384.0,32.196,22.08
15530,78,S2,387.0,31.983,22.08
15531,78,S2,390.0,31.901,22.08
15532,78,S2,393.0,31.792,22.08
15533,78,S2,396.0,31.695,22.08
15534,78,S2,399.0,31.479,22.08
15535,78,S2,402.0,31.313,22.08
15536,78,S2,405.0,31.360,22.08
15537,78,S2,408.0,31.139,22.08
15538,78,S2,411.0,31.038,22.08
15539,78,S2,414.0,30.882,22.08
15540,78,S2,417.0,30.785,22.08
15541,78,S2,420.0,30.752,22.08
15542,78,S2,423.0,30.610,22.08
15543,78,S2,426.0,30.401,22.08
15544,78,S2,429.0,30.348,22.08
15545,78,S2,432.0,30.261,22.08
15546,78,S2,435.0,30.163,22.08
15547,78,S2,438.0,30.096,22.08
15548,78,S2,441.0,29.955,22.08
15549,78,S2,444.0,29.803,22.08
15550,78,S2,447.0,29.703,22.08
15551,78,S2,450.0,29.554,22.08
15552,78,S2,453.0,29.447,22.08
15553,78,S2,456.0,29.481,22.08
15554,78,S2,459.0,29.327,22.08
15555,78,S2,462.0,29.195,22.08
15556,78,S2,465.0,29.086,22.08
15557,78,S2,468.0,29.105,22.08
15558,78,S2,471.0,28.999,22.08
15559,78,S2,474.0,28.759,22.08
15560,78,S2,477.0,28.789,22.08
15561,78,S2,480.0,28.735,22.08
15562,78,S2,483.0,28.635,22.08
15563,78,S2,486.0,28.572,22.08
15564,78,S2,489.0,28.510,22.08
15565,78,S2,492.0,28.334,22.08
15566,78,S2,495.0,28.308,22.08
15567,78,S2,498.0,28.297,22.08
15568,78,S2,501.0,28.131,22.08
15569,78,S2,504.0,28.025,22.08
15570,78,S2,507.0,27.982,22.08
15571,78,S2,510.0,27.822,22.08
15572,78,S2,513.0,27.805,22.08
15573,78,S2,516.0,27.758,22.08
15574,78,S2,519.0,27.561,22.08
15575,78,S2,522.0,27.578,22.08
15576,78,S2,525.0,27.607,22.08
15577,78,S2,528.0,27.405,22.08
15578,78,S2,531.0,27.417,22.08
15579,78,S2,534.0,27.296,22.08
15580,78,S2,537.0,27.197,22.08
15581,78,S2,540.0,27.095,22.08
15582,78,S2,543.0,27.017,22.08
15583,78,S2,546.0,27.004,22.08
15584,78,S2,549.0,26.963,22.08
15585,78,S2,552.0,26.923,22.08
15586,78,S2,555.0,26.792,22.08
15587,78,S2,558.0,26.820,22.08
15588,78,S2,561.0,26.684,22.08
15589,78,S2,564.0,26.705,22.08
15590,78,S2,567.0,26.600,22.08
15591,78,S2,570.0,26.510,22.08
15592,78,S2,573.0,26.533,22.08
15593,78,S2,576.0,26.406,22.08
15594,78,S2,579.0,26.315,22.08
15595,78,S2,582.0,26.295,22.08
15596,78,S2,585.0,26.222,22.08
15597,78,S2,588.0,26.160,22.08
15598,78,S2,591.0,26.160,22.08
15599,78,S2,594.0,26.053,22.08
15600,78,S2,597.0,25.996,22.08
15601,79,S3,0.0,82.330,20.40
15602,79,S3,3.0,81.153,20.40
15603,79,S3,6.0,79.807,20.40
15604,79,S3,9.0,78.494,20.40
15605,79,S3,12.0,77.410,20.40
15606,79,S3,15.0,76.268,20.40
15607,79,S3,18.0,75.042,20.40
15608,79,S3,21.0,73.995,20.40
15609,79,S3,24.0,72.825,20.40
15610,79,S3,27.0,71.840,20.40
15611,79,S3,30.0,70.806,20.40
15612,79,S3,33.0,69.731,20.40
15613,79,S3,36.0,68.589,20.40
15614,79,S3,39.0,67.673,20.40
15615,79,S3,42.0,66.690,20.40
15616,79,S3,45.0,65.768,20.40
15617,79,S3,48.0,64.781,20.40
15618,79,S3,51.0,64.031,20.40
15619,79,S3,54.0,63.014,20.40
15620,79,S3,57.0,62.131,20.40
15621,79,S3,60.0,61.381,20.40
15622,79,S3,63.0,60.411,20.40
15623,79,S3,66.0,59.652,20.40
15624,79,S3,69.0,58.903,20.40
15625,79,S3,72.0,58.017,20.40
15626,79,S3,75.0,57.254,20.40
15627,79,S3,78.0,56.503,20.40
15628,79,S3,81.0,55.722,20.40
15629,79,S3,84.0,55.089,20.40
15630,79,S3,87.0,54.287,20.40
15631,79,S3,90.0,53.643,20.40
15632,79,S3,93.0,52.971,20.40
15633,79,S3,96.0,52.228,20.40
15634,79,S3,99.0,51.649,20.40
15635,79,S3,102.0,51.024,20.40
15636,79,S3,105.0,50.330,20.40
15637,79,S3,108.0,49.690,20.40
15638,79,S3,111.0,49.280,20.40
15639,79,S3,114.0,48.551,20.40
15640,79,S3,117.0,47.977,20.40
15641,79,S3,120.0,47.390,20.40
15642,79,S3,123.0,46.888,20.40
15643,79,S3,126.0,46.318,20.40
15644,79,S3,129.0,45.860,20.40
15645,79,S3,132.0,45.232,20.40
15646,79,S3,135.0,44.765,20.40
15647,79,S3,138.0,44.244,20.40
15648,79,S3,141.0,43.805,20.40
15649,79,S3,144.0,43.225,20.40
15650,79,S3,147.0,42.839,20.40
15651,79,S3,150.0,42.333,20.40
15652,79,S3,153.0,41.867,20.40
15653,79,S3,156.0,41.530,20.40
15654,79,S3,159.0,41.054,20.40
15655,79,S3,162.0,40.559,20.40
15656,79,S3,165.0,40.205,20.40
15657,79,S3,168.0,39.736,20.40
15658,79,S3,171.0,39.320,20.40
15659,79,S3,174.0,39.043,20.40
15660,79,S3,177.0,38.530,20.40
15661,79,S3,180.0,38.301,20.40
15662,79,S3,183.0,37.773,20.40
15663,79,S3,186.0,37.531,20.40
15664,79,S3,189.0,37.128,20.40
15665,79,S3,192.0,36.729,20.40
15666,79,S3,195.0,36.525,20.40
15667,79,S3,198.0,36.120,20.40
15668,79,S3,201.0,35.813,20.40
15669,79,S3,204.0,35.532,20.40
15670,79,S3,207.0,35.113,20.40
15671,79,S3,210.0,34.903,20.40
15672,79,S3,213.0,34.636,20.40
15673,79,S3,216.0,34.233,20.40
15674,79,S3,219.0,33.993,20.40
15675,79,S3,222.0,33.616,20.40
15676,79,S3,225.0,33.406,20.40
15677,79,S3,228.0,33.195,20.40
15678,79,S3,231.0,32.915,20.40
15679,79,S3,234.0,32.720,20.40
15680,79,S3,237.0,32.397,20.40
15681,79,S3,240.0,32.180,20.40
15682,79,S3,243.0,32.118,20.40
15683,79,S3,246.0,31.741,20.40
15684,79,S3,249.0,31.536,20.40
15685,79,S3,252.0,31.237,20.40
15686,79,S3,255.0,31.112,20.40
15687,79,S3,258.0,30.834,20.40
15688,79,S3,261.0,30.637,20.40
15689,79,S3,264.0,30.427,20.40
15690,79,S3,267.0,30.134,20.40
15691,79,S3,270.0,29.978,20.40
15692,79,S3,273.0,29.734,20.40
15693,79,S3,276.0,29.541,20.40
